,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
2778,e,e,GO:0006626,protein targeting to mitochondrion,16/1095,81/28891,5.38798655793867e-08,9.07516535908804e-06,8.00824949453622e-06,4930550C14Rik/Agk/Bid/Fbxo7/Immp2l/Mff/Pam16/Parl/Pmpcb/Timm13/Timm21/Timm22/Timm44/Tomm20/Tomm40l/Tomm5,16
2783,e,e,GO:0006839,mitochondrial transport,22/1095,158/28891,1.45972796266384e-07,2.10743011295439e-05,1.8596714736373e-05,4930550C14Rik/Agk/Alkbh7/Bcs1l/Bid/Dynlt1b/Dynlt1c/Fbxo7/Immp2l/Mff/Pam16/Parl/Plekhf1/Pmpcb/Slc25a14/Timm13/Timm21/Timm22/Timm44/Tomm20/Tomm40l/Tomm5,22
2786,e,e,GO:0009100,glycoprotein metabolic process,35/1095,354/28891,2.71149464486544e-07,3.6055743264487e-05,3.1816873450554e-05,Alg1/Alg3/Aqp11/B3galnt1/B3gat1/B4gat1/Csgalnact2/Cst3/Ctsl/Fbxo17/Fut10/Fut8/Galnt18/Galnt6/Ganc/Gcnt3/Hgsnat/Hs3st1/Hs3st3a1/Hs3st3b1/Itm2b/Itm2c/Krtcap2/Mgat4b/Ndst2/Ndst4/Npc1/Ogt/Pcsk6/Pmm1/Pofut1/Pomgnt1/Tnip1/Tusc3/Vegfb,35
2794,e,e,GO:0006979,response to oxidative stress,35/1095,389/28891,2.42822901400415e-06,0.00026673567842963,0.000235377073302553,1600014C10Rik/Aqp1/Atm/Atox1/Camk2g/Ccs/Cst3/Egfr/Endog/Epx/Fut8/Gstp1/Hspb1/Lck/Lias/Mpv17l2/Msrb2/Mt3/Naprt/Ndufs2/Ndufs8/Nfe2l2/Nme5/Prdx1/Prdx3/Prdx5/Prkra/Rps3/Sesn1/Setx/Slc25a14/Sod3/Stox1/Txnip/Xpa,35
2802,e,e,GO:0060048,cardiac muscle contraction,17/1095,134/28891,1.3216856881942e-05,0.00123675514489728,0.00109135683726913,Akap9/Atp1b1/Cacna1d/Cav1/Hdac4/Kcnn2/Mybpc3/Myh6/Myh7/Myl4/Psen2/Ryr2/Stc1/Tmem38b/Tnni1/Tnni3/Vegfb,17
2809,e,e,GO:0052547,regulation of peptidase activity,36/1095,457/28891,3.28888282872656e-05,0.00272438113664841,0.00240409105478615,A2m/Antxr1/Aph1b/Aqp1/Bid/Casp12/Casp8/Cast/Cav1/Cck/Cst13/Cst3/Cst8/Cstb/Ctsh/Ctsk/Ctsl/Ddrgk1/Foxl2/Gas6/Gramd4/Lck/Mgmt/Pdcd6/Psme1/Rcn3/Rnf34/Rps3/Serpina3a/Serpinb9/Spint2/Tfpi/Timp1/Timp3/Wfdc1/Wfdc6a,36
2811,e,e,GO:0048525,negative regulation of viral process,14/1095,105/28891,4.29619479932489e-05,0.00344582100333153,0.00304071531661491,Eif2ak2/Ifitm2/Ifitm3/Inpp5k/Ly6e/Mavs/Oasl2/Plscr1/Plscr2/Rad50/Rnasel/Trim13/Trim14/Trim21,14
2812,e,e,GO:0070085,glycosylation,22/1095,225/28891,5.06245485334129e-05,0.00399696630842712,0.00352706558532134,Alg1/Alg3/Aqp11/B3galnt1/B4galt4/B4gat1/Cog5/Fuom/Fut10/Fut8/Galnt18/Galnt6/Gcnt3/Krtcap2/Mgat4b/Npc1/Ogt/Pmm1/Pofut1/Pomgnt1/Tusc3/Vegfb,22
2820,e,e,GO:0043112,receptor metabolic process,12/1095,85/28891,8.496441345235e-05,0.00580169163749628,0.00511961956449722,Agtr1a/Anxa2/Cdk5/Fut8/Gprasp1/Gria3/Hamp2/Kif16b/Mylip/Pex1/Psen2/Ptpn2,12
2821,e,e,GO:0070373,negative regulation of ERK1 and ERK2 cascade,12/1095,85/28891,8.496441345235e-05,0.00580169163749628,0.00511961956449722,Ankrd26/Cav1/Dusp1/Dynlt1b/E130311K13Rik/Ephb2/Gstp1/Phlpp1/Ptpn2/Tbc1d10c/Timp3/Tnip1,12
2823,e,e,GO:0010882,regulation of cardiac muscle contraction by calcium ion signaling,5/1095,14/28891,0.000116541454618145,0.00778636514892153,0.00687096623596854,Atp1b1/Hdac4/Ryr2/Tmem38b/Tnni3,5
2824,e,e,GO:0001541,ovarian follicle development,11/1095,75/28891,0.000117111369744317,0.00778636514892153,0.00687096623596854,Atm/Eif2b2/Esr1/Foxl2/Immp2l/Kitl/Lhcgr/Msh4/Scaper/Ube3a/Zfp830,11
2829,f,f,GO:0051321,meiotic cell cycle,77/1423,350/28891,4.34589066894786e-29,2.37676760684759e-25,1.90715981040459e-25,1700013H16Rik/1700028K03Rik/4930447C04Rik/Ago4/Asz1/Atrx/BC005624/Boll/Brca2/Ccnb1ip1/Ccnb3/Cntd1/Cpeb1/Dazl/Ddx4/Dmc1/Dmrtc2/Fkbp6/Foxj2/Gm1140/Gm773/Gm960/Hfm1/Hormad1/Hormad2/Hsf2bp/Hus1b/M1ap/Mael/Mcmdc2/Mei1/Meiob/Mns1/Mov10l1/Msh5/Mybl1/Npr2/Nr2c2/Prdm9/Prr19/Rad1/Rbm46/Rpl10l/Siah1a/Sirt7/Slc25a31/Smc1b/Smc3/Spata22/Spdya/Spire1/Spo11/Stag3/Stra8/Syce1/Syce2/Syce3/Sycp1/Sycp2/Sycp3/Tdrd12/Tex11/Tex12/Tex14/Ubb/Xlr/Xlr3a/Xlr3b/Xlr3c/Xlr4a/Xlr4b/Xlr4c/Xlr5a/Xlr5b/Ythdc2/Zcwpw1/Zfp318,77
2835,f,f,GO:0033108,mitochondrial respiratory chain complex assembly,32/1423,104/28891,2.1027027601441e-17,1.47141760456923e-14,1.18069116714287e-14,Aifm1/Chchd7/Coa3/Cox14/Cox17/Lyrm2/Ndufa1/Ndufa12/Ndufa13/Ndufa3/Ndufa5/Ndufa6/Ndufa8/Ndufaf3/Ndufaf6/Ndufb10/Ndufb11/Ndufb3/Ndufb4/Ndufb6/Ndufb8/Ndufc1/Ndufs3/Ndufs4/Pet100/Sdhaf3/Surf1/Tmem126a/Tmem126b/Tmem223/Ttc19/Uqcc2,32
2839,f,f,GO:0000280,nuclear division,67/1423,450/28891,5.88608694767532e-16,2.92645541062148e-13,2.34823889807257e-13,1700028K03Rik/4930447C04Rik/Ago4/Asz1/BC005624/Becn1/Brca2/Ccnb1ip1/Cdc14b/Cdk11b/Cdkn1b/Chmp2a/Cntd1/Cpeb1/Dazl/Ddx4/Dmc1/Dmrtc2/Edn3/Foxj2/Gm960/Hfm1/Hormad1/Hsf2bp/Kat2b/Kif2a/M1ap/Mael/Map9/Mcmdc2/Mei1/Meiob/Met/Mov10l1/Msh5/Mybl1/Nfib/Nipbl/Npr2/Prdm9/Rab11a/Rad1/Rbm46/Rpl10l/Siah1a/Sirt7/Slc25a31/Smc3/Spata22/Spdya/Spire1/Spo11/Stag3/Stra8/Syce1/Syce2/Syce3/Sycp1/Sycp2/Sycp3/Tdrd12/Tex11/Tex12/Tex14/Ubb/Zcwpw1/Zw10,67
2844,f,f,GO:0006119,oxidative phosphorylation,32/1423,147/28891,9.45933614523258e-13,3.23331933614231e-10,2.59447186772859e-10,Chchd10/Coa6/Cox5b/Cox6a2/Cox7a1/Cox7c/Dnajc15/Iscu/Ndufa1/Ndufa12/Ndufa13/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufb10/Ndufb11/Ndufb3/Ndufb4/Ndufb6/Ndufb8/Ndufc1/Ndufs3/Ndufs4/Ndufv2/Sdhb/Tefm/Tmem135/Uqcc2/Uqcrc1/Uqcrq,32
2849,f,f,GO:0070193,synaptonemal complex organization,14/1423,29/28891,1.79514097371915e-11,4.67505999298573e-09,3.7513497340527e-09,1700028K03Rik/4930447C04Rik/Ago4/Cpeb1/Hormad1/Mcmdc2/Spo11/Syce1/Syce2/Syce3/Sycp1/Sycp3/Tex11/Tex12,14
2851,f,f,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,19/1423,65/28891,1.79650978162177e-10,4.2717878242128e-08,3.42775710735979e-08,Ndufa1/Ndufa12/Ndufa13/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufb10/Ndufb11/Ndufb3/Ndufb4/Ndufb6/Ndufb8/Ndufc1/Ndufs3/Ndufs4/Ndufv2/Sdhb,19
2857,f,f,GO:0140527,reciprocal homologous recombination,17/1423,57/28891,1.15110886153969e-09,2.11450844450565e-07,1.69671848122798e-07,1700028K03Rik/4930447C04Rik/Ccnb1ip1/Cntd1/Dmc1/Gm960/Hfm1/Hsf2bp/Mcmdc2/Meiob/Msh5/Prdm9/Spo11/Syce3/Sycp1/Sycp3/Tex11,17
2858,f,f,GO:0098813,nuclear chromosome segregation,43/1423,312/28891,1.15990589385938e-09,2.11450844450565e-07,1.69671848122798e-07,1700028K03Rik/4930447C04Rik/Ago4/Arid1b/BC005624/Becn1/Brca2/Ccnb1ip1/Chmp2a/Cpeb1/Dmc1/Hormad1/Kat2b/Kif2a/Lats1/M1ap/Mael/Map9/Mcmdc2/Mei1/Meiob/Msh5/Nipbl/Phf10/Prdm9/Rab11a/Sirt7/Smarca2/Smc3/Spata22/Spdya/Spo11/Stag3/Syce1/Syce2/Syce3/Sycp1/Sycp3/Tex11/Tex12/Tex14/Zcwpw1/Zw10,43
2859,f,f,GO:0006352,DNA-templated transcription initiation,26/1423,135/28891,2.08641625507968e-09,3.68084209646153e-07,2.95357194140142e-07,Ccnh/Cdk7/Crcp/Dhx36/Gtf2a2/Gtf2h5/Med17/Med19/Med21/Med28/Med4/Med7/Mterf1b/Ncoa6/Nfkb1/Polr2g/Polr2i/Rsf1/Snapc5/Sub1/Taf1b/Taf3/Taf4b/Taf7/Tbp/Ttf1,26
2868,f,f,GO:0140053,mitochondrial gene expression,28/1423,166/28891,1.12493083682694e-08,1.53806168665163e-06,1.23416754177145e-06,Cfh/Chchd10/Coa3/Malsu1/Mrpl1/Mrpl16/Mrpl19/Mrpl2/Mrpl24/Mrpl30/Mrpl33/Mrpl41/Mrpl46/Mrpl47/Mrpl48/Mrps10/Mrps18c/Mrps24/Mrps25/Mrps28/Mterf1a/Mterf1b/Mterf3/Mthfs/Ndufa7/Sirt3/Tefm/Uqcc2,28
2869,f,f,GO:0072594,establishment of protein localization to organelle,52/1423,452/28891,1.36901491011507e-08,1.82613232766325e-06,1.46532045193061e-06,Aifm1/Aip/Appl2/Bcap31/Becn1/Brca2/Clu/Dnajc15/Dnajc19/Fbxw7/Fgf9/Fis1/Folr1/Gli3/Hsp90aa1/Hsp90ab1/Igtp/Immp1l/Irgm1/Irgm2/Jak2/Macf1/Ndufa13/Nf1/Nipbl/Nup98/Pex13/Pex5l/Pex7/Rab11a/Rala/Romo1/Rpain/Sec63/Sirt4/Snupn/Snx16/Spcs1/Spdya/Srp14/Srp72/Srp9/Stk3/Timm17a/Timm23/Trmt10b/Tspan17/Ubr5/Vps28/Vps36/Vps54/Zfand6,52
2873,f,f,GO:0034587,piRNA processing,10/1423,22/28891,3.05760613881384e-08,3.71601066070509e-06,2.98179181116138e-06,Asz1/Ddx4/Fkbp6/Gpat2/Mael/Mov10l1/Stk31/Tdrd12/Tdrd5/Tdrd7,10
2876,f,f,GO:0006605,protein targeting,39/1423,303/28891,4.53697983880328e-08,5.16932140383649e-06,4.14795371666028e-06,Aifm1/Aip/Arl6ip1/Arpc2/Bcap31/Becn1/Cib1/Clu/Dnajc15/Dnajc19/Fbxw7/Fis1/Folr1/Hsp90aa1/Igtp/Immp1l/Irgm1/Irgm2/Itgb1bp1/Macf1/Ndufa13/Pex13/Pex5l/Pex7/Romo1/Rtp4/Sec63/Sirt4/Snx16/Spcs1/Srp14/Srp72/Srp9/Stom/Timm17a/Timm23/Trmt10b/Vps54/Zfand6,39
2879,f,f,GO:0042176,regulation of protein catabolic process,44/1423,369/28891,6.24684521052992e-08,6.6988228345859e-06,5.37525235969024e-06,App/Atraid/Axin1/Bag5/Bcap31/Caml/Clu/Crebrf/Fbxl5/Fbxw7/Furin/Hfe/Hsp90aa1/Hsp90ab1/Lrig2/Mapk9/Mgat3/Mtm1/Mycbp2/N4bp1/Ndfip1/Ndufa13/Pacsin3/Pias1/Pin1/Plk2/Psmd10/Psme2/Psmf1/Rchy1/Rnf180/Rnf217/Rybp/Samd9l/Serpinb1a/Smad4/Snx3/Timp2/Timp4/Tiparp/Ubb/Ufl1/Vps28/Zer1,44
2882,f,f,GO:0090140,regulation of mitochondrial fission,12/1423,38/28891,1.59704787141944e-07,1.61745459422092e-05,1.29787379648103e-05,Ddhd1/Ddhd2/Fis1/Igtp/Irgm1/Irgm2/Pparg/Ppargc1a/Rala/Ralbp1/Spire1/Tmem135,12
2885,f,f,GO:0046034,ATP metabolic process,23/1423,135/28891,1.85326202046785e-07,1.77815613858573e-05,1.42682352046731e-05,Cfh/Clpx/Fis1/Ndufa1/Ndufa12/Ndufa13/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufb10/Ndufb11/Ndufb3/Ndufb4/Ndufb6/Ndufb8/Ndufc1/Ndufs3/Ndufs4/Ndufv2/Ppargc1a/Sdhb,23
2886,f,f,GO:0141007,siRNA-mediated retrotransposon silencing by heterochromatin formation,7/1423,11/28891,1.92054278260575e-07,1.81093939277083e-05,1.4531293758046e-05,Ddx4/Fkbp6/Mael/Mov10l1/Mybl1/Tdrd12/Tdrd5,7
2893,f,f,GO:0032606,type I interferon production,23/1423,141/28891,4.15233223191227e-07,3.49370845789665e-05,2.80341264369915e-05,Atg12/Atg5/D1Pas1/Dhx36/Hsp90aa1/Ifih1/Igtp/Irak1/Irf7/Irf9/Irgm1/Irgm2/Isg15/Nmi/Oas1a/Pycard/Stat1/Tank/Tlr3/Traf3ip1/Trex1/Xaf1/Zbtb20,23
2902,f,f,GO:0048193,Golgi vesicle transport,34/1423,281/28891,1.36707272998649e-06,0.000101034064328326,8.10714966047467e-05,Arl3/Bcap29/Bcap31/Bet1l/Cep19/Cog6/Copz2/Ehd3/Exoc8/Golph3l/Krt18/Macf1/Myo1b/Optn/Rab12/Rab14/Rab26/Rabep1/Rnf139/Sar1b/Scfd1/Snx3/Spire1/Sptbn1/Tmed4/Tmed9/Trappc2/Trappc2l/Trappc4/Trappc6b/Trappc8/Vamp5/Vps54/Zw10,34
2904,f,f,GO:0007033,vacuole organization,29/1423,221/28891,1.56664198801759e-06,0.000112736382006161,9.04616405546446e-05,Aktip/Atg10/Atg12/Atg4c/Atg5/Becn1/Chmp2a/Ext1/Fez1/Fez2/Fnip1/Ift20/Igtp/Irgm1/Irgm2/Mtm1/Mtmr3/Npr2/P2rx7/Rab14/Rab19/Scfd1/Snapin/Tbc1d12/Tmem165/Tmem199/Trex1/Vmp1/Vps54,29
2905,f,f,GO:0009615,response to virus,42/1423,389/28891,1.77623164104987e-06,0.000126158582401322,0.000101231848414722,Atg12/Atg5/Becn1/Crcp/D1Pas1/Dhx36/Dus2/Ext1/Fadd/Hsp90aa1/Ifih1/Ifit1/Ifit3/Ifit3b/Igtp/Irf2/Irf7/Irgm1/Irgm2/Isg15/Isg20/Lgals8/Mid2/Mlkl/Nck1/Nfkb1/Nmi/Oas1a/Oprk1/Parp9/Pycard/Rtp4/Stat1/Tgtp1/Tlr3/Traf3ip1/Trex1/Trim12a/Trim12c/Trim34a/Tspan32/Vamp8,42
2907,f,f,GO:0032197,retrotransposition,10/1423,32/28891,1.9410062696375e-06,0.000134371687198069,0.000107822187050216,Asz1/Ddx4/Fkbp6/Mael/Mov10l1/Mybl1/Sirt7/Tdrd12/Tdrd5/Trex1,10
2908,f,f,GO:2001235,positive regulation of apoptotic signaling pathway,25/1423,177/28891,2.11273650396855e-06,0.00014443194925255,0.000115894716908485,App/Bcap31/Becn1/Clu/Cradd/Fadd/Fbxw7/Fis1/G0s2/Inca1/Jak2/Mapk9/Nck1/Nf1/Pdcd7/Pycard/S100a8/Siah1a/Siah1b/Stk3/Styxl1/Tpd52l1/Ubb/Vnn1/Wwox,25
2909,f,f,GO:2000045,regulation of G1/S transition of mitotic cell cycle,24/1423,166/28891,2.2079501916916e-06,0.000149077525905696,0.000119622408696066,Ankrd17/Anxa1/Appl2/Arid1b/Cacnb4/Ccnd2/Ccnh/Cdk2ap2/Cdk7/Cdkn1b/Cradd/Ctdspl/D1Pas1/Gigyf2/Id2/Kmt2e/Pdpn/Phf10/Pkd2/Psme2/Rps27l/Smarca2/Tm4sf5/Trex1,24
2910,f,f,GO:0006665,sphingolipid metabolic process,22/1423,144/28891,2.28456369925473e-06,0.000152369254527124,0.000122263749193748,Abca12/Acer3/Cers4/Crem/Degs1/Elovl1/Elovl2/Enpp2/Gm2a/Hacd2/Hacd4/Map7/Ormdl2/P2rx7/Sgms2/Sgpp1/Sirt3/Smpdl3a/Sptssa/Ugcg/Ugt8a/Vps54,22
2915,f,f,GO:0045860,positive regulation of protein kinase activity,40/1423,369/28891,2.81171732789872e-06,0.000176750368577909,0.000141827580641377,App/Axin1/Cab39/Ccnd2/Cdkn1b/Ceacam1/Cib1/Clu/D1Pas1/Dlg3/Dusp19/Edn3/Emp2/Fbxw7/Higd1a/Hsp90aa1/Hsp90ab1/Igtp/Il18/Irak1/Irgm1/Irgm2/Itgb1bp1/Jak2/Jtb/Map2k6/Notch2/Osbpl8/P2rx7/Pde5a/Pik3ca/Pkd2/Prkag2/Prlr/Psmd10/Rapgef2/Sdc4/Spdya/Tpd52l1/Tsacc,40
2916,f,f,GO:0140888,interferon-mediated signaling pathway,16/1423,84/28891,2.95366574498097e-06,0.000183563613173874,0.000147294647019446,Arg1/Fadd/Gigyf2/Ifih1/Igtp/Irak1/Irf7/Irgm1/Irgm2/Isg15/Jak2/Oas1a/Parp9/Pparg/Stat1/Trex1,16
2917,f,f,GO:0141005,retrotransposon silencing by heterochromatin formation,7/1423,15/28891,3.14479839011004e-06,0.000193246094331594,0.000155064038892593,Ddx4/Fkbp6/Mael/Mov10l1/Mybl1/Tdrd12/Tdrd5,7
2920,f,f,GO:0016236,macroautophagy,32/1423,268/28891,3.66822953802769e-06,0.000218060297211668,0.000174975388375714,Atg10/Atg12/Atg4c/Atg5/Becn1/Calm1/Chmp2a/Fez1/Fez2/Ift20/Igtp/Irgm1/Irgm2/Lgals8/Lix1/Mtm1/Mtmr3/Nrbp2/Optn/Qsox1/Rab12/Rab19/Scfd1/Snapin/Spata33/Stk3/Tbc1d12/Tex264/Ufc1/Ufl1/Vamp8/Vmp1,32
2924,f,f,GO:0051099,positive regulation of binding,26/1423,197/28891,4.79220057176486e-06,0.000273005676322729,0.000219064519557979,Aktip/App/Calm1/H1f0/Hes1/Hfe/Hipk1/Hsp90ab1/Jak2/Kat2b/Lamtor5/Mark3/Mbd2/Met/Parp9/Pin1/Plk2/Pou4f1/Pparg/Ppp2cb/Ramp1/Ramp2/Rapgef2/Sppl3/Stk3/Ufl1,26
2926,f,f,GO:0032543,mitochondrial translation,20/1423,130/28891,5.82834233672663e-06,0.000325257186117938,0.000260992042984031,Coa3/Malsu1/Mrpl1/Mrpl16/Mrpl19/Mrpl2/Mrpl24/Mrpl30/Mrpl33/Mrpl41/Mrpl46/Mrpl47/Mrpl48/Mrps10/Mrps18c/Mrps24/Mrps25/Mrps28/Ndufa7/Uqcc2,20
2931,f,f,GO:2000241,regulation of reproductive process,28/1423,225/28891,6.6295073002727e-06,0.000352007528399917,0.000282456984515451,Acvr1c/B4galt1/BC005624/Cdkn1b/Cib1/Cntd1/Dazl/Eaf2/Fgf9/Gdf9/Hormad1/Il18/Mael/Npr2/Pde5a/Prdm9/Rad1/Rbm46/Shb/Smurf2/Spata22/Stk3/Stra8/Syce3/Sycp2/Tex101/Tex11/Ythdc2,28
2934,f,f,GO:0060333,type II interferon-mediated signaling pathway,8/1423,23/28891,8.57000883002908e-06,0.000438730160778113,0.000352044738340301,Arg1/Igtp/Irgm1/Irgm2/Jak2/Parp9/Pparg/Stat1,8
2936,f,f,GO:1902115,regulation of organelle assembly,28/1423,229/28891,9.27840610772905e-06,0.000466107642240458,0.000374012907295757,Abi3bp/Arpc2/Atg5/Bbs4/Becn1/Chmp2a/Cript/Fez1/Fez2/Ift20/Kat2b/Lrrc4b/Mapk9/Mns1/Mtm1/Mtmr3/Plk2/Ptprd/Rab11a/Scfd1/Sdc4/Sdccag8/Senp6/Smad4/Styxl1/Tapt1/Tbc1d12/Yap1,28
2937,f,f,GO:0010526,retrotransposon silencing,9/1423,30/28891,9.28976650287254e-06,0.000466107642240458,0.000374012907295757,Asz1/Ddx4/Fkbp6/Mael/Mov10l1/Mybl1/Sirt7/Tdrd12/Tdrd5,9
2947,f,f,GO:0031400,negative regulation of protein modification process,45/1423,473/28891,2.11130361085773e-05,0.000970312558637053,0.000778595732301272,Atg5/Bag5/Bex4/Caml/Cdkn1b/Ceacam1/Cib1/Ctdspl/Dbndd2/Deptor/Dusp19/Ggnbp2/Gnai2/Gskip/Hexim1/Il18/Inca1/Inpp5f/Isg15/Itgb1bp1/Kat2b/Lats1/Met/Mfhas1/Mprip/N4bp1/Nck1/Nf1/Nxn/Pparg/Ppargc1a/Ppp1r16b/Prkag2/Prkrip1/Pycard/Rock2/Shb/Sirt3/Sirt7/Spry2/Styxl1/Taf7/Traf3ip1/Ufl1/Vps28,45
2948,f,f,GO:0052548,regulation of endopeptidase activity,37/1423,360/28891,2.15270282221427e-05,0.000981094311224155,0.000787247198755378,Acvr1c/Aifm1/App/Arl6ip1/Arl6ip5/Bcap31/Cd44/Cflar/Cradd/Cryab/D1Pas1/Fadd/Fis1/Fnip1/Furin/Jak2/Lamtor5/Mapk9/Ncstn/Ndufa13/Pparg/Psmb9/Psme2/Pycard/Renbp/Rock2/Rps27l/S100a8/Serpina3g/Serpinb1a/Serpinb8/Serpine3/Serpini1/Stat1/Stfa1/Timp2/Timp4,37
2949,f,f,GO:0016055,Wnt signaling pathway,44/1423,460/28891,2.27716723320178e-05,0.00102924195027938,0.000825881704673182,Adgra2/App/Axin1/Ccnyl1/Cd44/Cela1/Cpe/Csnk1g2/Csnk2a2/Ctdnep1/D1Pas1/Ext1/Fgf9/Folr1/Gli3/Grk5/Gskip/Ift20/Lats1/Leo1/Macf1/Mark1/Mbd2/Mllt3/Nfkb1/Nxn/Pbxip1/Pin1/Pkd2/Ppm1a/Rnf220/Ryk/Shisa6/Siah1a/Siah1b/Snx3/Sostdc1/Stk3/Tcf7l1/Tmem237/Tnks2/Ubr5/Wwox/Yap1,44
2952,f,f,GO:0009895,negative regulation of catabolic process,36/1423,349/28891,2.55793942157599e-05,0.00112817505617735,0.000905267355564541,Atraid/Bag5/Becn1/Boll/Caml/Csnk2a2/Dazl/Dhx36/Fez1/Fez2/Furin/Hfe/Hsp90ab1/Lrig2/Mgat3/Mtm1/Mycbp2/N4bp1/Ncor1/Nrbp2/Paip1/Phax/Pin1/Ppargc1a/Psmf1/Qsox1/Rbm46/Rragc/Rybp/Scfd1/Slirp/Smad4/Snx3/Stk38l/Timp2/Timp4,36
2956,f,f,GO:0006839,mitochondrial transport,21/1423,158/28891,3.41324579257955e-05,0.00145836259684512,0.0011702156010908,Aifm1/Aip/Bcap31/Bcl2l2/Chchd10/Dnajc15/Dnajc19/Fbxw7/Fis1/Hsp90aa1/Immp1l/Kif5b/Ndufa13/Romo1/Sirt4/Slc25a31/Timm17a/Timm23/Tmem102/Tmem14a/Trmt10b,21
2962,f,f,GO:0016311,dephosphorylation,34/1423,331/28891,4.61099463491288e-05,0.00188190519838347,0.00151007357682261,Calm1/Calm2/Cdc14b/Cnep1r1/Ctdnep1/Dusp19/Dusp23/Fra10ac1/Gnai2/Inpp5a/Inpp5f/Jak2/Mfhas1/Mprip/Mtm1/Mtmr3/Nck1/Nt5c/Pdp2/Phpt1/Pin1/Ppm1a/Ppm1k/Ppp1r16b/Ppp1r36/Ppp2cb/Ppp2r5a/Pptc7/Ptprd/Rock2/Sacm1l/Sgpp1/Sppl3/Styxl1,34
2965,f,f,GO:0045185,maintenance of protein location,16/1423,104/28891,4.86084757285929e-05,0.00194043615882974,0.00155703984104882,Adcy6/Arl2/Bbs4/Chchd10/Igsf11/Insig2/Lats1/Mprip/Pex5l/Pkd2/Psmd10/Sri/Taf3/Tmsb15b2/Tmsb15l/Tmsb4x,16
2966,f,f,GO:0035458,cellular response to interferon-beta,12/1423,63/28891,5.02905902900158e-05,0.00199303795866736,0.00159924844331866,Calm1/Gbp6/Ifit1/Ifit3/Igtp/Irgm1/Irgm2/Ndufa13/Oas1a/Stat1/Tgtp1/Trex1,12
2967,f,f,GO:0050792,regulation of viral process,23/1423,187/28891,5.13573237276631e-05,0.00202067052853662,0.00162142129966397,Atg12/Atg5/D1Pas1/Fkbp6/Furin/Hexim1/Ifih1/Isg15/Isg20/Mid2/Mphosph8/N4bp1/Oas1a/Ppie/Rsf1/Snx3/Srpk2/Stat1/Stom/Trim12a/Trim12c/Trim34a/Zfp809,23
2969,f,f,GO:0009314,response to radiation,41/1423,433/28891,5.35812528195883e-05,0.00207826859340658,0.00166763899219756,Anxa1/App/Atxn1/Brca2/Cacnb4/Ccdc66/Ccnd2/Clk2/Clock/Cryab/Ddhd2/Dhx36/Dynlrb1/Ext1/Fbxl17/Fbxw7/Gnb1/Gtf2h5/Id2/Ift20/Map4k3/Mapk9/Mme/N4bp1/Nek1/Nf1/Nipbl/Opn1sw/Pde6d/Per3/Pias1/Pparg/Rad1/Rdh13/Rpain/Sdf4/Tank/Trex1/Uimc1/Xrcc4/Yap1,41
2971,f,f,GO:0000910,cytokinesis,23/1423,188/28891,5.58352975379713e-05,0.0021354072883578,0.00171348807829078,Arl3/Bbs4/Becn1/Brca2/Calm1/Calm2/Cdc14b/Cetn2/Chmp2a/Dctn3/Exoc8/Jtb/Map9/Mei1/Mitd1/Pin1/Pkp4/Rab11a/Rock2/Spire1/Sptbn1/Stambp/Tex14,23
2978,f,f,GO:0045787,positive regulation of cell cycle,36/1423,365/28891,6.53929688368566e-05,0.00238422764379179,0.00191314587425161,Ankrd17/Anxa1/App/Atrx/BC004004/Becn1/Brca2/Ccnd2/Cdc14b/Cdkn1b/D1Pas1/Dazl/Dynlt3/Edn3/Eif4e/Fnta/Hes1/Id2/Kat2b/Kmt2e/Met/Npr2/Nudt16/Pkd2/Pkp4/Prdm9/Psmd10/Rab11a/Rbm46/Rock2/Shb/Sox15/Spdya/Srpk2/Stra8/Ythdc2,36
2983,f,f,GO:0051402,neuron apoptotic process,36/1423,369/28891,8.1691784646794e-05,0.00288240238860204,0.00231288998432927,Aifm1/App/Casp6/Cited1/Clu/Egln1/Fadd/Fbxw7/Fcgr2b/Fis1/Hsp90ab1/Il18/Jak2/Mt1/Nae1/Ncstn/Ndufs4/Nf1/Npr2/Nr3c1/Nrbp2/Optn/Pik3ca/Pin1/Pou4f1/Ppargc1a/Set/Siah1a/Siah1b/Srpk2/Stambp/Tmbim4/Ubb/Ube2m/Vps54/Xrcc4,36
2991,f,f,GO:0031647,regulation of protein stability,32/1423,316/28891,9.94695048047612e-05,0.00333741547102601,0.0026780004231905,Aptx/Bag5/Caml/Ccnh/Cdk7/Clu/Cryab/Dpm3/Fbxw7/Hsp90aa1/Hsp90ab1/Hypk/Igtp/Irgm1/Irgm2/Isoc2b/Nckap1/Ncor1/Per3/Pin1/Pycard/Rab21/Rnf139/Rnf149/Sav1/Siah1a/Siah1b/Stk3/Trex1/Tspan1/Ubr5/Zswim7,32
3000,f,f,GO:0061436,establishment of skin barrier,9/1423,41/28891,0.000139447148014345,0.00443325744027836,0.00355732314548421,Abca12/Elovl1/Grhl1/Il18/Krt1/Met/Ncor1/Tmprss13/Ugcg,9
